"","X.1","X","state","cases","deaths","new_cases","new_deaths","mask_mandate","date","fine_enforced","charge_enforced","not_enforced","mandate_start","mandate_start_2","mandate_end","mandate_end_2"
"1",47,47,"Alabama",6421,219,208,6,"no","2020-04-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"2",48,48,"Alabama",6539,228,118,9,"no","2020-04-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"3",49,49,"Alabama",6750,242,211,14,"no","2020-04-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"4",108,108,"Alabama",34183,907,977,11,"no","2020-06-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"5",109,109,"Alabama",35083,919,900,12,"no","2020-06-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"6",110,110,"Alabama",35441,919,358,0,"no","2020-06-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"7",111,111,"Alabama",37175,929,1734,10,"no","2020-06-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"8",112,112,"Alabama",38045,950,870,21,"no","2020-06-30",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"9",113,113,"Alabama",38962,972,917,22,"no","2020-07-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"10",114,114,"Alabama",40111,985,1149,13,"no","2020-07-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"11",115,115,"Alabama",41865,1006,1754,21,"no","2020-07-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"12",116,116,"Alabama",42862,1007,997,1,"no","2020-07-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"13",117,117,"Alabama",43953,1007,1091,0,"no","2020-07-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"14",118,118,"Alabama",44878,1007,925,0,"no","2020-07-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"15",119,119,"Alabama",45785,1033,907,26,"no","2020-07-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"16",120,120,"Alabama",46962,1058,1177,25,"no","2020-07-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"17",121,121,"Alabama",49174,1068,2212,10,"no","2020-07-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"18",122,122,"Alabama",50508,1104,1334,36,"no","2020-07-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"19",123,123,"Alabama",51947,1114,1439,10,"no","2020-07-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"20",124,124,"Alabama",53587,1121,1640,7,"no","2020-07-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"21",125,125,"Alabama",55545,1124,1958,3,"no","2020-07-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"22",126,126,"Alabama",57255,1164,1710,40,"no","2020-07-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"23",127,127,"Alabama",59067,1211,1812,47,"no","2020-07-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"24",171,171,"Alabama",6925,262,175,20,"no","2020-04-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"25",172,172,"Alabama",7068,272,143,10,"no","2020-04-30",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"26",173,173,"Alabama",7294,289,226,17,"no","2020-05-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"27",174,174,"Alabama",7611,288,317,-1,"no","2020-05-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"28",175,175,"Alabama",7888,290,277,2,"no","2020-05-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"29",176,176,"Alabama",8112,298,224,8,"no","2020-05-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"30",177,177,"Alabama",8437,315,325,17,"no","2020-05-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"31",178,178,"Alabama",8691,343,254,28,"no","2020-05-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"32",179,179,"Alabama",9046,369,355,26,"no","2020-05-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"33",180,180,"Alabama",9385,383,339,14,"no","2020-05-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"34",181,181,"Alabama",9668,390,283,7,"no","2020-05-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"35",182,182,"Alabama",9889,393,221,3,"no","2020-05-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"36",183,183,"Alabama",10164,403,275,10,"no","2020-05-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"37",184,184,"Alabama",10464,435,300,32,"no","2020-05-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"38",185,185,"Alabama",10700,450,236,15,"no","2020-05-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"39",186,186,"Alabama",11101,473,401,23,"no","2020-05-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"40",187,187,"Alabama",11373,483,272,10,"no","2020-05-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"41",188,188,"Alabama",11674,485,301,2,"no","2020-05-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"42",189,189,"Alabama",11771,488,97,3,"no","2020-05-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"43",190,190,"Alabama",12086,489,315,1,"no","2020-05-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"44",191,191,"Alabama",12376,504,290,15,"no","2020-05-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"45",192,192,"Alabama",13052,522,676,18,"no","2020-05-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"46",193,193,"Alabama",13414,529,362,7,"no","2020-05-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"47",194,194,"Alabama",13670,541,256,12,"no","2020-05-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"48",195,195,"Alabama",14149,549,479,8,"no","2020-05-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"49",196,196,"Alabama",14478,551,329,2,"no","2020-05-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"50",197,197,"Alabama",14986,566,508,15,"no","2020-05-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"51",198,198,"Alabama",15650,580,664,14,"no","2020-05-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"52",199,199,"Alabama",16032,583,382,3,"no","2020-05-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"53",200,200,"Alabama",16530,591,498,8,"no","2020-05-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"54",201,201,"Alabama",17031,610,501,19,"no","2020-05-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"55",202,202,"Alabama",17359,618,328,8,"no","2020-05-30",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"56",203,203,"Alabama",17952,630,593,12,"no","2020-05-31",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"57",204,204,"Alabama",18534,646,582,16,"no","2020-06-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"58",205,205,"Alabama",18771,653,237,7,"no","2020-06-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"59",206,206,"Alabama",18851,653,80,0,"no","2020-06-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"60",207,207,"Alabama",19072,653,221,0,"no","2020-06-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"61",208,208,"Alabama",19387,676,315,23,"no","2020-06-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"62",209,209,"Alabama",20043,689,656,13,"no","2020-06-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"63",210,210,"Alabama",20500,692,457,3,"no","2020-06-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"64",211,211,"Alabama",20925,718,425,26,"no","2020-06-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"65",212,212,"Alabama",21422,729,497,11,"no","2020-06-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"66",213,213,"Alabama",21989,744,567,15,"no","2020-06-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"67",214,214,"Alabama",22845,755,856,11,"no","2020-06-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"68",215,215,"Alabama",23710,769,865,14,"no","2020-06-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"69",216,216,"Alabama",24601,773,891,4,"no","2020-06-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"70",217,217,"Alabama",25615,773,1014,0,"no","2020-06-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"71",218,218,"Alabama",26272,774,657,1,"no","2020-06-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"72",219,219,"Alabama",26912,785,640,11,"no","2020-06-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"73",220,220,"Alabama",27312,790,400,5,"no","2020-06-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"74",221,221,"Alabama",28206,810,894,20,"no","2020-06-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"75",222,222,"Alabama",29002,822,796,12,"no","2020-06-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"76",223,223,"Alabama",29549,838,547,16,"no","2020-06-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"77",224,224,"Alabama",30021,839,472,1,"no","2020-06-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"78",225,225,"Alabama",30454,841,433,2,"no","2020-06-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"79",226,226,"Alabama",31097,864,643,23,"no","2020-06-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"80",227,227,"Alabama",32064,891,967,27,"no","2020-06-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"81",228,228,"Alabama",33206,896,1142,5,"no","2020-06-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"82",400,400,"Alabama",3805,104,222,11,"no","2020-04-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"83",401,401,"Alabama",3953,114,148,10,"no","2020-04-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"84",402,402,"Alabama",4241,123,288,9,"no","2020-04-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"85",403,403,"Alabama",4404,137,163,14,"no","2020-04-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"86",404,404,"Alabama",4572,151,168,14,"no","2020-04-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"87",405,405,"Alabama",4723,147,151,-4,"no","2020-04-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"88",406,406,"Alabama",4903,160,180,13,"no","2020-04-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"89",407,407,"Alabama",5078,164,175,4,"no","2020-04-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"90",408,408,"Alabama",5327,186,249,22,"no","2020-04-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"91",409,409,"Alabama",5610,201,283,15,"no","2020-04-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"92",410,410,"Alabama",5832,197,222,-4,"no","2020-04-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"93",411,411,"Alabama",6026,209,194,12,"no","2020-04-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"94",412,412,"Alabama",6213,213,187,4,"no","2020-04-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"95",492,492,"Alabama",6,0,0,0,"no","2020-03-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"96",493,493,"Alabama",12,0,6,0,"no","2020-03-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"97",494,494,"Alabama",23,0,11,0,"no","2020-03-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"98",495,495,"Alabama",29,0,6,0,"no","2020-03-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"99",496,496,"Alabama",39,0,10,0,"no","2020-03-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"100",497,497,"Alabama",51,0,12,0,"no","2020-03-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"101",498,498,"Alabama",78,0,27,0,"no","2020-03-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"102",499,499,"Alabama",106,0,28,0,"no","2020-03-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"103",500,500,"Alabama",131,0,25,0,"no","2020-03-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"104",501,501,"Alabama",157,0,26,0,"no","2020-03-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"105",502,502,"Alabama",196,0,39,0,"no","2020-03-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"106",503,503,"Alabama",242,0,46,0,"no","2020-03-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"107",506,506,"Alabama",639,4,101,1,"no","2020-03-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"108",507,507,"Alabama",720,4,81,0,"no","2020-03-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"109",508,508,"Alabama",830,5,110,1,"no","2020-03-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"110",509,509,"Alabama",947,11,117,6,"no","2020-03-30",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"111",510,510,"Alabama",999,14,52,3,"no","2020-03-31",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"112",511,511,"Alabama",1108,28,109,14,"no","2020-04-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"113",512,512,"Alabama",1270,32,162,4,"no","2020-04-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"114",513,513,"Alabama",1535,38,265,6,"no","2020-04-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"115",514,514,"Alabama",1632,44,97,6,"no","2020-04-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"116",515,515,"Alabama",1840,45,208,1,"no","2020-04-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"117",516,516,"Alabama",2005,53,165,8,"no","2020-04-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"118",517,517,"Alabama",2197,64,192,11,"no","2020-04-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"119",518,518,"Alabama",2498,67,301,3,"no","2020-04-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"120",519,519,"Alabama",2838,78,340,11,"no","2020-04-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"121",520,520,"Alabama",3008,80,170,2,"no","2020-04-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"122",521,521,"Alabama",3262,93,254,13,"no","2020-04-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"123",603,603,"Alabama",3583,93,321,0,"no","2020-04-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"124",621,621,"Alabama",386,1,144,1,"no","2020-03-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"125",622,622,"Alabama",538,3,152,2,"no","2020-03-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"126",644,644,"Alaska",114,2,12,1,"no","2020-03-29",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"127",748,748,"Alaska",1,0,0,0,"no","2020-03-12",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"128",749,749,"Alaska",1,0,0,0,"no","2020-03-13",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"129",750,750,"Alaska",1,0,0,0,"no","2020-03-14",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"130",751,751,"Alaska",1,0,0,0,"no","2020-03-15",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"131",752,752,"Alaska",3,0,2,0,"no","2020-03-16",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"132",753,753,"Alaska",6,0,3,0,"no","2020-03-17",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"133",754,754,"Alaska",9,0,3,0,"no","2020-03-18",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"134",755,755,"Alaska",12,0,3,0,"no","2020-03-19",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"135",756,756,"Alaska",14,0,2,0,"no","2020-03-20",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"136",757,757,"Alaska",21,0,7,0,"no","2020-03-21",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"137",758,758,"Alaska",22,0,1,0,"no","2020-03-22",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"138",759,759,"Alaska",36,0,14,0,"no","2020-03-23",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"139",760,760,"Alaska",42,0,6,0,"no","2020-03-24",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"140",761,761,"Alaska",59,0,17,0,"no","2020-03-25",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"141",762,762,"Alaska",69,0,10,0,"no","2020-03-26",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"142",763,763,"Alaska",85,1,16,1,"no","2020-03-27",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"143",764,764,"Alaska",102,1,17,0,"no","2020-03-28",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"144",766,766,"Alaska",120,2,6,0,"no","2020-03-30",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"145",767,767,"Alaska",133,2,13,0,"no","2020-03-31",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"146",768,768,"Alaska",143,2,10,0,"no","2020-04-01",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"147",769,769,"Alaska",146,2,3,0,"no","2020-04-02",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"148",770,770,"Alaska",156,2,10,0,"no","2020-04-03",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"149",771,771,"Alaska",169,3,13,1,"no","2020-04-04",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"150",772,772,"Alaska",183,4,14,1,"no","2020-04-05",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"151",773,773,"Alaska",189,4,6,0,"no","2020-04-06",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"152",774,774,"Alaska",211,4,22,0,"no","2020-04-07",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"153",775,775,"Alaska",224,5,13,1,"no","2020-04-08",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"154",776,776,"Alaska",233,5,9,0,"no","2020-04-09",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"155",777,777,"Alaska",244,5,11,0,"no","2020-04-10",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"156",899,899,"Alaska",255,6,11,1,"no","2020-04-11",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"157",900,900,"Alaska",270,6,15,0,"no","2020-04-12",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"158",901,901,"Alaska",275,6,5,0,"no","2020-04-13",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"159",902,902,"Alaska",283,7,8,1,"no","2020-04-14",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"160",903,903,"Alaska",291,7,8,0,"no","2020-04-15",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"161",904,904,"Alaska",298,7,7,0,"no","2020-04-16",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"162",905,905,"Alaska",307,7,9,0,"no","2020-04-17",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"163",906,906,"Alaska",312,7,5,0,"no","2020-04-18",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"164",907,907,"Alaska",317,7,5,0,"no","2020-04-19",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"165",908,908,"Alaska",319,7,2,0,"no","2020-04-20",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"166",909,909,"Alaska",327,7,8,0,"no","2020-04-21",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"167",910,910,"Alaska",333,7,6,0,"no","2020-04-22",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"168",911,911,"Alaska",335,7,2,0,"no","2020-04-23",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"169",1250,1250,"American Samoa",1,0,0,0,"no","2021-09-17",NA,NA,NA,NA,NA,NA,NA
"170",1251,1251,"American Samoa",1,0,0,0,"no","2021-09-18",NA,NA,NA,NA,NA,NA,NA
"171",1252,1252,"American Samoa",1,0,0,0,"no","2021-09-19",NA,NA,NA,NA,NA,NA,NA
"172",1253,1253,"American Samoa",1,0,0,0,"no","2021-09-20",NA,NA,NA,NA,NA,NA,NA
"173",1254,1254,"American Samoa",1,0,0,0,"no","2021-09-21",NA,NA,NA,NA,NA,NA,NA
"174",1255,1255,"American Samoa",1,0,0,0,"no","2021-09-22",NA,NA,NA,NA,NA,NA,NA
"175",1256,1256,"American Samoa",1,0,0,0,"no","2021-09-23",NA,NA,NA,NA,NA,NA,NA
"176",1257,1257,"American Samoa",1,0,0,0,"no","2021-09-24",NA,NA,NA,NA,NA,NA,NA
"177",1258,1258,"American Samoa",1,0,0,0,"no","2021-09-25",NA,NA,NA,NA,NA,NA,NA
"178",1259,1259,"American Samoa",1,0,0,0,"no","2021-09-26",NA,NA,NA,NA,NA,NA,NA
"179",1260,1260,"American Samoa",1,0,0,0,"no","2021-09-27",NA,NA,NA,NA,NA,NA,NA
"180",1261,1261,"American Samoa",1,0,0,0,"no","2021-09-28",NA,NA,NA,NA,NA,NA,NA
"181",1262,1262,"American Samoa",1,0,0,0,"no","2021-09-29",NA,NA,NA,NA,NA,NA,NA
"182",1263,1263,"American Samoa",1,0,0,0,"no","2021-09-30",NA,NA,NA,NA,NA,NA,NA
"183",1264,1264,"American Samoa",1,0,0,0,"no","2021-10-01",NA,NA,NA,NA,NA,NA,NA
"184",1265,1265,"American Samoa",1,0,0,0,"no","2021-10-02",NA,NA,NA,NA,NA,NA,NA
"185",1266,1266,"American Samoa",1,0,0,0,"no","2021-10-03",NA,NA,NA,NA,NA,NA,NA
"186",1267,1267,"American Samoa",1,0,0,0,"no","2021-10-04",NA,NA,NA,NA,NA,NA,NA
"187",1268,1268,"American Samoa",1,0,0,0,"no","2021-10-05",NA,NA,NA,NA,NA,NA,NA
"188",1269,1269,"American Samoa",1,0,0,0,"no","2021-10-06",NA,NA,NA,NA,NA,NA,NA
"189",1270,1270,"American Samoa",1,0,0,0,"no","2021-10-07",NA,NA,NA,NA,NA,NA,NA
"190",1271,1271,"American Samoa",1,0,0,0,"no","2021-10-08",NA,NA,NA,NA,NA,NA,NA
"191",1272,1272,"American Samoa",1,0,0,0,"no","2021-10-09",NA,NA,NA,NA,NA,NA,NA
"192",1273,1273,"American Samoa",1,0,0,0,"no","2021-10-10",NA,NA,NA,NA,NA,NA,NA
"193",1274,1274,"American Samoa",1,0,0,0,"no","2021-10-11",NA,NA,NA,NA,NA,NA,NA
"194",1275,1275,"American Samoa",1,0,0,0,"no","2021-10-12",NA,NA,NA,NA,NA,NA,NA
"195",1276,1276,"American Samoa",1,0,0,0,"no","2021-10-13",NA,NA,NA,NA,NA,NA,NA
"196",1277,1277,"American Samoa",1,0,0,0,"no","2021-10-14",NA,NA,NA,NA,NA,NA,NA
"197",1278,1278,"American Samoa",1,0,0,0,"no","2021-10-15",NA,NA,NA,NA,NA,NA,NA
"198",1279,1279,"American Samoa",1,0,0,0,"no","2021-10-16",NA,NA,NA,NA,NA,NA,NA
"199",1280,1280,"American Samoa",1,0,0,0,"no","2021-10-17",NA,NA,NA,NA,NA,NA,NA
"200",1281,1281,"American Samoa",1,0,0,0,"no","2021-10-18",NA,NA,NA,NA,NA,NA,NA
"201",1282,1282,"American Samoa",1,0,0,0,"no","2021-10-19",NA,NA,NA,NA,NA,NA,NA
"202",1283,1283,"American Samoa",1,0,0,0,"no","2021-10-20",NA,NA,NA,NA,NA,NA,NA
"203",1284,1284,"American Samoa",1,0,0,0,"no","2021-10-21",NA,NA,NA,NA,NA,NA,NA
"204",1285,1285,"American Samoa",1,0,0,0,"no","2021-10-22",NA,NA,NA,NA,NA,NA,NA
"205",1286,1286,"American Samoa",1,0,0,0,"no","2021-10-23",NA,NA,NA,NA,NA,NA,NA
"206",1287,1287,"American Samoa",1,0,0,0,"no","2021-10-24",NA,NA,NA,NA,NA,NA,NA
"207",1288,1288,"American Samoa",1,0,0,0,"no","2021-10-25",NA,NA,NA,NA,NA,NA,NA
"208",1289,1289,"American Samoa",1,0,0,0,"no","2021-10-26",NA,NA,NA,NA,NA,NA,NA
"209",1290,1290,"American Samoa",1,0,0,0,"no","2021-10-27",NA,NA,NA,NA,NA,NA,NA
"210",1291,1291,"American Samoa",1,0,0,0,"no","2021-10-28",NA,NA,NA,NA,NA,NA,NA
"211",1292,1292,"American Samoa",1,0,0,0,"no","2021-10-29",NA,NA,NA,NA,NA,NA,NA
"212",1293,1293,"American Samoa",1,0,0,0,"no","2021-10-30",NA,NA,NA,NA,NA,NA,NA
"213",1294,1294,"American Samoa",1,0,0,0,"no","2021-10-31",NA,NA,NA,NA,NA,NA,NA
"214",1295,1295,"American Samoa",1,0,0,0,"no","2021-11-01",NA,NA,NA,NA,NA,NA,NA
"215",1296,1296,"American Samoa",1,0,0,0,"no","2021-11-02",NA,NA,NA,NA,NA,NA,NA
"216",1297,1297,"American Samoa",1,0,0,0,"no","2021-11-03",NA,NA,NA,NA,NA,NA,NA
"217",1298,1298,"American Samoa",1,0,0,0,"no","2021-11-04",NA,NA,NA,NA,NA,NA,NA
"218",1299,1299,"American Samoa",1,0,0,0,"no","2021-11-05",NA,NA,NA,NA,NA,NA,NA
"219",1300,1300,"American Samoa",1,0,0,0,"no","2021-11-06",NA,NA,NA,NA,NA,NA,NA
"220",1301,1301,"American Samoa",1,0,0,0,"no","2021-11-07",NA,NA,NA,NA,NA,NA,NA
"221",1302,1302,"American Samoa",1,0,0,0,"no","2021-11-08",NA,NA,NA,NA,NA,NA,NA
"222",1303,1303,"American Samoa",1,0,0,0,"no","2021-11-09",NA,NA,NA,NA,NA,NA,NA
"223",1304,1304,"American Samoa",1,0,0,0,"no","2021-11-10",NA,NA,NA,NA,NA,NA,NA
"224",1305,1305,"American Samoa",1,0,0,0,"no","2021-11-11",NA,NA,NA,NA,NA,NA,NA
"225",1306,1306,"American Samoa",1,0,0,0,"no","2021-11-12",NA,NA,NA,NA,NA,NA,NA
"226",1307,1307,"American Samoa",1,0,0,0,"no","2021-11-13",NA,NA,NA,NA,NA,NA,NA
"227",1308,1308,"American Samoa",1,0,0,0,"no","2021-11-14",NA,NA,NA,NA,NA,NA,NA
"228",1309,1309,"American Samoa",1,0,0,0,"no","2021-11-15",NA,NA,NA,NA,NA,NA,NA
"229",1310,1310,"American Samoa",1,0,0,0,"no","2021-11-16",NA,NA,NA,NA,NA,NA,NA
"230",1311,1311,"American Samoa",1,0,0,0,"no","2021-11-17",NA,NA,NA,NA,NA,NA,NA
"231",1312,1312,"American Samoa",1,0,0,0,"no","2021-11-18",NA,NA,NA,NA,NA,NA,NA
"232",1313,1313,"American Samoa",1,0,0,0,"no","2021-11-19",NA,NA,NA,NA,NA,NA,NA
"233",1314,1314,"American Samoa",1,0,0,0,"no","2021-11-20",NA,NA,NA,NA,NA,NA,NA
"234",1315,1315,"American Samoa",1,0,0,0,"no","2021-11-21",NA,NA,NA,NA,NA,NA,NA
"235",1316,1316,"American Samoa",1,0,0,0,"no","2021-11-22",NA,NA,NA,NA,NA,NA,NA
"236",1317,1317,"American Samoa",1,0,0,0,"no","2021-11-23",NA,NA,NA,NA,NA,NA,NA
"237",1318,1318,"American Samoa",1,0,0,0,"no","2021-11-24",NA,NA,NA,NA,NA,NA,NA
"238",1319,1319,"American Samoa",1,0,0,0,"no","2021-11-25",NA,NA,NA,NA,NA,NA,NA
